DATETIME,MEASURE:Units,MEASURE:Royalty Price,MEASURE:Customer Price,Vendor Identifier,Artist / Show,Title,Label/Studio/Network,Product Type Identifier,Order Id,Postal Code,Customer Identifier,Sale/Return,Customer Currency,Country Code,Royalty Currency,Asset/Content Flavor
9/25/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,7.50008E+13,$,1490849564,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,6.30021E+13,05685-000,5747956979,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0204_20130705_SOFA_DEPOISDEMAIO,"Lola Creton,Fﾌｩlix Armand,Clﾌｩment Mﾌｩtayer",Depois de Maio,MK2 Productions,D,7.1001E+13,05442-010,5978188529,S,USD,BR,USD,HD
9/24/13,1,2.79,3.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,9.70009E+13,82130-140,8112954919,S,USD,BR,USD,SD
9/23/13,1,2.79,3.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,8.40022E+13,14020-550,7281951599,S,USD,BR,USD,SD
9/29/13,1,2.09,2.99,0027_20120510_MOBZ_ASEVIDENCIASDEUMCRIME,"Samuel L. Jackson,Eva Mendes,Ed Harris",Cleaner,Millennium Films,D,2.80024E+13,03606-010,5464052199,S,USD,BR,USD,HD
9/24/13,1,2.39,3.99,0183_20130110_MOBZ_OAMANTEDARAINHA,"Trine Dyrholm,Mikkel Boe Fﾌ�lsgaard,Mads Mikkelsen,David Dencik,Alicia Vikander",O Amante da Rainha,2012 Zentropa Entertainments,D,6.50018E+13,74670-800,6395242394,S,USD,BR,USD,SD
9/28/13,1,2.79,3.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,9.50011E+13,95865-000,10165438459,S,USD,BR,USD,SD
9/29/13,1,1.39,1.99,0043_20120702_MOBZ_PINA,"Ruth Amarante,Regina Advento,Rainer Behr,Pina Bausch,Pablo Aran Gimeno,Malou Airaudo,Lutz Fﾌｦrster,Josephine Ann Endicott,Damiano Ottavio Bigi,Clﾌｩmentine Deluy,Benedicte Billiet,Andrey Berezin,Ale�ﾁ ﾎu稿k",Pina,Neue Road Movies,D,7.00012E+13,30240-180,7295242244,S,USD,BR,USD,SD
9/28/13,1,5,7.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,M,8.30018E+13,03315-000,6796407329,S,USD,BR,USD,HD
9/27/13,1,1.4,1.99,0101_20121024_MOBZ_GALINHA1,"Vinicius Honorio,Vera Fuzaro,Camila Castro",Galinha Pintadinha e Sua Turma Galinha Pintadinha,Bromelia filminhos,M,8.30018E+13,78050-090,2190353934,S,USD,BR,USD,SD
9/29/13,1,140,199,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,M,7.20017E+13,3100,5222086829,S,MXN,MX,MXN,HD
9/29/13,1,2.99,4.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,6.60023E+13,64000-120,5041777204,S,USD,BR,USD,HD
9/23/13,1,2.99,4.99,0183_20130110_MOBZ_OAMANTEDARAINHA,"Trine Dyrholm,Mikkel Boe Fﾌ�lsgaard,Mads Mikkelsen,David Dencik,Alicia Vikander",O Amante da Rainha,2012 Zentropa Entertainments,D,9.70009E+13,06519-400,6799122964,S,USD,BR,USD,HD
9/26/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.7002E+13,72150,6868855474,S,MXN,MX,MXN,HD
9/29/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,3.40022E+13,05014-000,5149097374,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.60025E+13,7912051,1438570984,S,USD,CL,USD,HD
9/29/13,1,14,19.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,M,2.30025E+13,27260-200,5435810734,S,USD,BR,USD,HD
9/23/13,1,5,7.99,0011_20120509_MOBZ_AFITABRANCA,"Maria-Victoria Dragus,Levin Henning,Leonie Benesch,Leonard Proxauf,Fion Mutert",A Fita Branca,Les Films Du Losange,M,6.60022E+13,01509-010,6643489769,S,USD,BR,USD,HD
9/26/13,1,3.49,4.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,8.40022E+13,80730-440,2784376659,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0147_20121130_MOBZ_BELEZAADORMECIDA,"Rachael Blake,Ewen Leslie,Emily Browning",Beleza Adormecida,Magic Films,D,2.80024E+13,74815-705,7099156539,S,USD,BR,USD,HD
9/29/13,1,7,9.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,M,6.20028E+13,05414-000,5317779559,S,USD,BR,USD,HD
9/24/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.80007E+13,$,8322248829,S,USD,CL,USD,HD
9/25/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.30021E+13,18,5621299154,S,USD,PE,USD,HD
9/29/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,7.50008E+13,04740-000,5337370054,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,3.90025E+13,81210-000,5217812394,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,1.00001E+14,26178-230,3306817779,S,USD,BR,USD,HD
9/24/13,1,2.99,4.99,0183_20130110_MOBZ_OAMANTEDARAINHA,"Trine Dyrholm,Mikkel Boe Fﾌ�lsgaard,Mads Mikkelsen,David Dencik,Alicia Vikander",O Amante da Rainha,2012 Zentropa Entertainments,D,6.20028E+13,04532-081,6704664624,S,USD,BR,USD,HD
9/27/13,1,7,9.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,M,6.60023E+13,01331-000,5307745129,S,USD,BR,USD,HD
9/29/13,1,2,3.99,0003_20120403_MOBZ_MEDIANERAS,"Rafael Ferro,Pilar Lopez de Ayala,Javier Drolas,Ines Efron",Medianeras,Rizoma,D,6.50018E+13,90540-001,5845548269,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.20024E+13,0,3417334519,S,USD,CO,USD,HD
9/27/13,1,3.49,4.99,0204_20130705_SOFA_DEPOISDEMAIO,"Lola Creton,Fﾌｩlix Armand,Clﾌｩment Mﾌｩtayer",Depois de Maio,MK2 Productions,D,8.6002E+13,06474-220,7281774919,S,USD,BR,USD,HD
9/27/13,1,2.79,3.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,8.90014E+13,$,2198627114,S,USD,BR,USD,SD
9/26/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,7.60011E+13,13565-090,5113005264,S,USD,BR,USD,HD
9/28/13,1,2.39,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.60008E+13,1812,8453304774,S,USD,AR,USD,SD
9/23/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.90023E+13,7550106,1383863874,S,USD,CL,USD,HD
9/29/13,1,3.49,4.99,0210_20130718_SOFA_UMAGARRAFANOMARDEGAZA,"Mahmud Shalaby,Hiam Abbass,Agathe Bonitzer",Uma Garrafa no Mar de Gaza,TS Productions,D,9.50011E+13,17516-430,10019116034,S,USD,BR,USD,HD
9/27/13,1,2.09,2.99,0008_20120426_MOBZ_ASEPARACAO,"Shahab Hosseini,Sarina Farhadi,Sareh Bayat,Peyman Moadi,Leila Hatami",A Separaﾌ､ﾌ｣o,Asghar Farhadi,D,6.7002E+13,78015 245,6279421649,S,USD,BR,USD,HD
9/27/13,1,1.39,1.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,9.40007E+13,04707-050,8665468324,S,USD,BR,USD,SD
9/25/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,1.00001E+14,$,8513047204,S,USD,BR,USD,HD
9/24/13,1,2.79,3.99,0189_20130705_SOFA_APARTEDOSANJOS,"William Ruane,Paul Brannigan,John Henshaw,Jasmin Riggins,Gary Maitland",A Parte dos Anjos,Entertainment One,D,3.70025E+13,04549-003,932527469,S,USD,BR,USD,SD
9/26/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,3.80024E+13,85856-230,5006115479,S,USD,BR,USD,HD
9/28/13,1,1.39,1.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,7.00012E+13,04635-051,5944432319,S,USD,BR,USD,SD
9/28/13,1,2.09,2.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.80024E+13,89036-004,6619821994,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0178_20130110_MOBZ_JANGO,"Zelito Viana,Waldir Pires,Roger Rodriguez,Rafael Michelini,Pablo Andrﾌｩs Vassel,Moniz Bandeira,Miguel Arraes,Mario Neira Barreiro,Maria do Rosﾌﾁrio,Maria Thereza Goulart,Manoel Leﾌ｣es,Luiz Carlos Barreto,Leonel Brizola,Jﾌｼlio Vieira,Joﾌ｣o Vicente Goulart,Jarbas Marques,Jair Krischke,Hﾌｩlio Fernandes,Geneton Moraes Neto,General Carlos Guedes,Flavio Tavares,Ferreira Gullar,Enrique Foch Diaz,Denize Goulart,Clﾌﾁudio Braga,Carlos Lyra,Carlos Lacerda,Carlos Heitor Cony,Carlos Bastos,Cacﾌﾁ Diegues,Almino Afonso",Dossiﾌｻ Jango,Canal Brasil,D,6.20027E+13,58037-410,5092481734,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.30021E+13,571,5798873164,S,USD,CO,USD,HD
9/29/13,1,3.49,4.99,0178_20130110_MOBZ_JANGO,"Zelito Viana,Waldir Pires,Roger Rodriguez,Rafael Michelini,Pablo Andrﾌｩs Vassel,Moniz Bandeira,Miguel Arraes,Mario Neira Barreiro,Maria do Rosﾌﾁrio,Maria Thereza Goulart,Manoel Leﾌ｣es,Luiz Carlos Barreto,Leonel Brizola,Jﾌｼlio Vieira,Joﾌ｣o Vicente Goulart,Jarbas Marques,Jair Krischke,Hﾌｩlio Fernandes,Geneton Moraes Neto,General Carlos Guedes,Flavio Tavares,Ferreira Gullar,Enrique Foch Diaz,Denize Goulart,Clﾌﾁudio Braga,Carlos Lyra,Carlos Lacerda,Carlos Heitor Cony,Carlos Bastos,Cacﾌﾁ Diegues,Almino Afonso",Dossiﾌｻ Jango,Canal Brasil,D,9.70009E+13,85415-000,2029710119,S,USD,BR,USD,HD
9/24/13,1,2.09,2.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,D,6.40025E+13,04543-011,6632945809,S,USD,BR,USD,HD
9/29/13,1,5,7.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,M,8.50019E+13,77020-504,9223130614,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.70014E+13,$,6207316524,S,USD,CO,USD,HD
9/28/13,1,2.79,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.90005E+13,Ec901125,7476173134,S,USD,EC,USD,SD
9/23/13,1,3.49,4.99,0195_20130705_SOFA_HOJE,"Pedro Abhull,Lorena Lobato,Joﾌ｣o Baldasserini,Denise Fraga,Cﾌｩsar Troncoso,Claudia Assunﾌ､ﾌ｣o",Hoje,Tangerina Entretenimento,D,9.60008E+13,22245-080,712455489,S,USD,BR,USD,HD
9/25/13,1,2.39,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.9001E+13,1740,9686966774,S,USD,AR,USD,SD
9/25/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,8.10018E+13,60192-055,5625631149,S,USD,BR,USD,HD
9/29/13,1,1.39,1.99,0028_20120510_MOBZ_GUERRASA,"Marisa Tomei,John Cusack,Joan Cusack,Ben Kingsley","War, Inc.",New Crime Productions,D,2.60025E+13,17340-000,5444800619,S,USD,BR,USD,SD
9/29/13,1,2.99,4.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,3.00025E+13,05652-010,1487145809,S,USD,BR,USD,HD
9/24/13,1,28,40,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.00011E+13,5100,6402338219,S,MXN,MX,MXN,SD
9/25/13,1,2.99,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.60025E+13,1706,6777990334,S,USD,AR,USD,HD
9/28/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,1.00001E+14,01331-001,2271108764,S,USD,BR,USD,HD
9/29/13,1,1.4,1.99,0116_20121024_MOBZ_FORMIGUINHA,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 2 Formiguinha,Bromelia filminhos,M,2.80025E+13,13024-430,5068604094,S,USD,BR,USD,SD
9/28/13,1,9,12.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,M,2.80024E+13,52010-150,2796790029,S,USD,BR,USD,HD
9/29/13,1,2.99,4.99,0008_20120426_MOBZ_ASEPARACAO,"Shahab Hosseini,Sarina Farhadi,Sareh Bayat,Peyman Moadi,Leila Hatami",A Separaﾌ､ﾌ｣o,Asghar Farhadi,D,6.50018E+13,0,6549235699,S,USD,CO,USD,HD
9/26/13,1,2.79,3.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,3.00025E+13,01532-020,7055344609,S,USD,BR,USD,SD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.40006E+13,0,9903984789,S,USD,CO,USD,HD
9/28/13,1,2.99,4.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,9.20009E+13,55595-000,8526836614,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,D,2.70026E+13,13023-902,6767510559,S,USD,BR,USD,HD
9/25/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,2.20028E+13,01451-011,2117410484,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,3.90025E+13,05407-050,6647442564,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,7.30011E+13,57080-770,5937451089,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0010_20120509_MOBZ_ENTREOSMUROS,"Francois Begaudeau,Esmeralda Ouertani,Cherif Bounaﾌja Rachedi,Burak ﾌﾐzyilmaz,Boubacar Toure,Angﾌｩlica Sancio,Agame Malembo-Emene",Entre os Muros da Escola,Haut et Court,D,6.7002E+13,85856-630,5357208019,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0011_20120509_MOBZ_AFITABRANCA,"Maria-Victoria Dragus,Levin Henning,Leonie Benesch,Leonard Proxauf,Fion Mutert",A Fita Branca,Les Films Du Losange,D,9.9001E+13,30170-080,5421180029,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,9.70009E+13,22451-050,8389917689,S,USD,BR,USD,HD
9/28/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.10021E+13,7800,5464060024,S,MXN,MX,MXN,HD
9/28/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,8.40022E+13,07061-032,2751864379,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.60023E+13,$,5091178154,S,USD,CL,USD,HD
9/25/13,1,2.79,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.80024E+13,5555,2001120824,S,USD,PA,USD,SD
9/27/13,1,2.79,3.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,9.80007E+13,22471-210,2875080054,S,USD,BR,USD,SD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.80012E+13,23600,5926866089,S,MXN,MX,MXN,HD
9/27/13,1,2.09,2.99,0147_20121130_MOBZ_BELEZAADORMECIDA,"Rachael Blake,Ewen Leslie,Emily Browning",Beleza Adormecida,Magic Films,D,9.00014E+13,30210-120,2036269589,S,USD,BR,USD,HD
9/28/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.70014E+13,44160,3088282759,S,MXN,MX,MXN,HD
9/23/13,1,3.49,4.99,0165_20130110_MOBZ_PARISMANHATTAN,"Woody Allen,Patrick Bruel,Marine Delterme,Louis-Do De Lencquesaing,Alice Taglioni",Paris-Manhattan,Vendﾌｫme Production,D,3.20024E+13,81220-000,5383649909,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,9.50011E+13,28020-216,8732321844,S,USD,BR,USD,HD
9/24/13,1,3.49,4.99,0178_20130110_MOBZ_JANGO,"Zelito Viana,Waldir Pires,Roger Rodriguez,Rafael Michelini,Pablo Andrﾌｩs Vassel,Moniz Bandeira,Miguel Arraes,Mario Neira Barreiro,Maria do Rosﾌﾁrio,Maria Thereza Goulart,Manoel Leﾌ｣es,Luiz Carlos Barreto,Leonel Brizola,Jﾌｼlio Vieira,Joﾌ｣o Vicente Goulart,Jarbas Marques,Jair Krischke,Hﾌｩlio Fernandes,Geneton Moraes Neto,General Carlos Guedes,Flavio Tavares,Ferreira Gullar,Enrique Foch Diaz,Denize Goulart,Clﾌﾁudio Braga,Carlos Lyra,Carlos Lacerda,Carlos Heitor Cony,Carlos Bastos,Cacﾌﾁ Diegues,Almino Afonso",Dossiﾌｻ Jango,Canal Brasil,D,8.90013E+13,69307-330,9786137924,S,USD,BR,USD,HD
9/29/13,1,1.5,2.99,0003_20120403_MOBZ_MEDIANERAS,"Rafael Ferro,Pilar Lopez de Ayala,Javier Drolas,Ines Efron",Medianeras,Rizoma,D,6.50018E+13,90540-001,5845548269,S,USD,BR,USD,SD
9/28/13,1,7,9.99,0032_20120611_MOBZ_QUEMSEIMPORTA,"Wellington Nogueira,Vera Cordeiro,Rodrigo Baggio,Premal Shah,Oscar Rivas,Muhammad Yunus,Mary Gordon,Karen Tse,John Mighton,Joaquﾌ_n Leguﾌ_a,Joaquim Melo,Jehane Noujaim,Isaac Durojaiye,Eugﾌｻnio Scannavino,Dener Giovanini,Bill Drayton,Bart Weetjens,Al Etmanski",Quem Se Importa,Mamo Filmes,M,3.10021E+13,13480-151,1415571459,S,USD,BR,USD,HD
9/27/13,1,1.4,1.99,0129_20121024_MOBZ_GALINHA3,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Galinha Pintadinha 3,Bromelia filminhos,M,7.1001E+13,97050-330,6357773689,S,USD,BR,USD,SD
9/24/13,1,2.09,2.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,2.70025E+13,80810-220,1104608749,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.30018E+13,$,2146591449,S,USD,CO,USD,HD
9/28/13,1,3.49,4.99,0204_20130705_SOFA_DEPOISDEMAIO,"Lola Creton,Fﾌｩlix Armand,Clﾌｩment Mﾌｩtayer",Depois de Maio,MK2 Productions,D,2.30024E+13,22450-001,6961965839,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,1.12001E+14,60192-055,8565549109,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,7.20017E+13,81450-430,6416441879,S,USD,BR,USD,HD
